"0hr","2hr","6hr","12hr","24hr","48hr","72hr","Accession","Description","Condition","Key","Cluster"
0.229284174806255,0.322419406612556,0.100472325400101,0.0420507176594671,0.0445269867473747,0.17155041959004,0.0896959691842069,"C5orf49","chromosome 5 open reading frame 49","Stimulus1","C5orf49@Stimulus1",8
0.124738050094801,0.233484682167448,0.0581279313441772,0.0507933339986029,0.141228420317334,0.222208362438878,0.169419219638759,"ZFYVE21","zinc finger FYVE-type containing 21","Stimulus1","ZFYVE21@Stimulus1",8
0.190121297387733,0.245940910300772,0.09981368112856,0.0636906346248907,0.0312939655500209,0.25480056275904,0.114338948248983,"BPIFB4","BPI fold containing family B member 4","Stimulus1","BPIFB4@Stimulus1",8
0.167768345468577,0.230715028688387,0.0753950944535785,0.113444955205852,0.0775089756064826,0.240479146394658,0.0946884541824649,"PROB1","proline rich basic protein 1","Stimulus1","PROB1@Stimulus1",8
0.19046893451678,0.209668203116072,0.112833796807741,0.0957677802750371,0.086015770827778,0.276218048836235,0.0290274656203573,"TECR","trans-2,3-enoyl-CoA reductase","Stimulus1","TECR@Stimulus1",8
0.167056465085199,0.289575676578684,0.0886401603742065,0.0187103240895423,0.152322084864684,0.21343133979285,0.0702639492148346,"NOXA1","NADPH oxidase activator 1","Stimulus1","NOXA1@Stimulus1",8
0.167470525187567,0.227793408360129,0.12379421221865,0.000636387995712755,0.109023311897106,0.289556538049303,0.0817256162915327,"SLC27A2","solute carrier family 27 member 2","Stimulus2","SLC27A2@Stimulus2",8
0.19799627766998,0.250346493485922,0.0647447827980834,0.0364313150912763,0.039559656278462,0.35734368193878,0.0535777927374965,"TBX2","T-box 2","Stimulus2","TBX2@Stimulus2",8
0.235737859500236,0.332060348892032,0.0186704384724187,0.0289486091466289,0.0222065063649222,0.215888731730316,0.146487505893446,"IGLL1","immunoglobulin lambda like polypeptide 1","Stimulus2","IGLL1@Stimulus2",8
0.221209573950361,0.231075520948547,0.130823342034243,0.0309250984382604,0.0356589833207981,0.220280493739769,0.130026987568022,"ABLIM2","actin binding LIM protein family member 2","Stimulus2","ABLIM2@Stimulus2",8
0.182076399257128,0.298423218382433,0.131750482502458,0.0796766323149193,0.0979935180801864,0.185936418921379,0.0241433305414952,"DNAAF4","dynein axonemal assembly factor 4","Stimulus2","DNAAF4@Stimulus2",8
0.225042758124044,0.391484382032586,0.0443334233504366,0.0263300027005131,0.0856062651903862,0.165451435772797,0.0617517328292376,"HOXA2","homeobox A2","Stimulus2","HOXA2@Stimulus2",8
0.176217664058645,0.289208430253049,0.0765137097342638,0.0741523930358779,0.0435610065552971,0.253083809121026,0.0872629872418411,"PLA2G2D","phospholipase A2 group IID","Stimulus2","PLA2G2D@Stimulus2",8
0.165700082850041,0.31993371996686,0.0449710024855012,0.16043082021541,0.000132560066280033,0.237017398508699,0.071814415907208,"FUS","FUS RNA binding protein","Stimulus2","FUS@Stimulus2",8
0.156725072877159,0.284863492461524,0.00470175218631477,0.111212111713632,0.0660752907250102,0.281102090712472,0.095320189323888,"SPARCL1","SPARC like 1","Stimulus2","SPARCL1@Stimulus2",8
0.197636270208309,0.317720067986877,0.0116210126882485,0.0359698011779122,0.098976244120321,0.234475670975137,0.103600932843195,"EGR1","early growth response 1","Stimulus2","EGR1@Stimulus2",8
0.250125062531266,0.201400700350175,0.0189094547273637,0.00660330165082541,0.0461730865432716,0.288994497248624,0.187793896948474,"PIGA","phosphatidylinositol glycan anchor biosynthesis class A","Stimulus2","PIGA@Stimulus2",8
0.166866906955013,0.263582966226138,0.0452876785475904,0.117007075156855,0.0777266052596449,0.229975971165399,0.0995527966893606,"RXFP2","relaxin/insulin like family peptide receptor 2","Stimulus2","RXFP2@Stimulus2",8
0.107647261453669,0.131997071994488,0.175723389596969,0.151933344815708,0.0687650706166035,0.206510506372718,0.157423355149845,"ISX","intestine specific homeobox","Control","ISX@Control",9
0.16050333846944,0.191255778120185,0.11071520287622,0.149717514124294,0.00828197226502311,0.208108628659476,0.171417565485362,"DMP1","dentin matrix acidic phosphoprotein 1","Control","DMP1@Control",9
0.125530365795486,0.165951143581632,0.180688408526022,0.154829153172152,0.075694810574678,0.129170746403555,0.168135371946474,"C22orf15","chromosome 22 open reading frame 15","Control","C22orf15@Control",9
0.136630687252357,0.207651318486132,0.207569340073781,0.152889739035387,0.0431479710342943,0.134991119005329,0.11711982511272,"GALR2","galanin receptor 2","Control","GALR2@Control",9
0.150620556693578,0.14914447523798,0.158663694421015,0.206229666224846,0.0065971803831787,0.194903000361489,0.133841426677913,"RRP8","ribosomal RNA processing 8, methyltransferase, homolog (yeast)","Control","RRP8@Control",9
0.111689414077334,0.168427636428619,0.21632005718498,0.191793061853598,0.022159179752943,0.139701119127929,0.149909531574597,"ZMAT4","zinc finger matrin-type 4","Control","ZMAT4@Control",9
0.102272494835239,0.136717871095747,0.173372333244697,0.197181370042341,0.00951134201967723,0.17993822741312,0.201006361349179,"HS6ST2","heparan sulfate 6-O-sulfotransferase 2","Control","HS6ST2@Control",9
0.123359321030297,0.129971380637521,0.157554524819895,0.197078851278003,0.0812197769663476,0.16466002171124,0.146156123556696,"RD3L","retinal degeneration 3-like","Control","RD3L@Control",9
0.102648326832273,0.19421063436666,0.195586121946212,0.173660439334839,0.00127283925272018,0.201026483268323,0.131595154998974,"PKIB","cAMP-dependent protein kinase inhibitor beta","Control","PKIB@Control",9
0.108790252393386,0.120974760661445,0.139904264577894,0.20328546562228,0.0164273281114012,0.214120974760661,0.196496953872933,"METTL13","methyltransferase like 13","Control","METTL13@Control",9
0.116335884967077,0.128365015472673,0.166127643732986,0.188673538239605,0.0648688894576421,0.184438912026804,0.151190116103213,"VPS13A","vacuolar protein sorting 13 homolog A","Control","VPS13A@Control",9
0.10917268936003,0.14140046725911,0.202406166073495,0.143845935500775,0.0501102644162536,0.137077228760453,0.215987248629883,"RHOH","ras homolog family member H","Control","RHOH@Control",9
0.116953592814371,0.186002994011976,0.144578031437126,0.173442178143713,0.0209346931137725,0.190821482035928,0.167267028443114,"NPTX1","neuronal pentraxin 1","Control","NPTX1@Control",9
0.103999833600266,0.175114919816128,0.202654075753479,0.153774153961354,0.00544959128065395,0.194396488965618,0.164610936622501,"TCEANC2","transcription elongation factor A N-terminal and central domain containing 2","Control","TCEANC2@Control",9
0.150123100942773,0.147721131327689,0.138533597549991,0.217138053203627,0.0519125683060109,0.0999219359875098,0.1946496126824,"IL17A","interleukin 17A","Control","IL17A@Control",9
0.103444708803145,0.204903279197269,0.122250956863556,0.164683976414606,0.0836660804799834,0.128126616323575,0.192924381917865,"ZNF660","zinc finger protein 660","Stimulus1","ZNF660@Stimulus1",9
0.147271067126152,0.12011428234809,0.160761096874908,0.211834702954258,0.0716031928367353,0.163883243497982,0.124532414361874,"FTL","ferritin light chain","Stimulus1","FTL@Stimulus1",9
0.113918571005445,0.163974391105238,0.19477797270511,0.192795789569616,0.00665284454671801,0.224419584880727,0.103460846187145,"GAB1","GRB2 associated binding protein 1","Stimulus1","GAB1@Stimulus1",9
0.111338736973368,0.150151420682284,0.216153023960096,0.124320833704462,0.0148080520174579,0.190389240224459,0.192838692437873,"ACO2","aconitase 2","Stimulus1","ACO2@Stimulus1",9
0.131444044270354,0.137543047924499,0.16719682431189,0.16028286758327,0.0864113147033308,0.151765293514551,0.165356607692105,"MYF5","myogenic factor 5","Stimulus1","MYF5@Stimulus1",9
0.143496728274595,0.157846401102055,0.108741820686488,0.175066008495006,0.0452588680978074,0.21469980484445,0.154890368499598,"C7orf33","chromosome 7 open reading frame 33","Stimulus1","C7orf33@Stimulus1",9
0.119357379866797,0.119643837578477,0.127998854169153,0.205270821894918,0.0929077844883149,0.157480126996252,0.177341195006087,"DVL2","dishevelled segment polarity protein 2","Stimulus1","DVL2@Stimulus1",9
0.106817065094319,0.113226088999979,0.203892413852037,0.127368668418467,0.065137046294516,0.208314640346942,0.175244076993741,"EBLN1","endogenous Bornavirus-like nucleoprotein 1","Stimulus1","EBLN1@Stimulus1",9
0.12131505519835,0.134247240082494,0.223874802863035,0.119543855392454,0.0841441222855756,0.138323425937159,0.178551498240932,"TMC2","transmembrane channel like 2","Stimulus1","TMC2@Stimulus1",9
0.115732703747425,0.152697729324352,0.181515172557461,0.202601671180242,0.011503830752494,0.176469226674074,0.159479665763952,"TRIM37","tripartite motif containing 37","Stimulus1","TRIM37@Stimulus1",9
0.118111166229655,0.125363191836156,0.181088040063308,0.178371483240026,0.0194174757281553,0.192308600855125,0.185340042047575,"HOXA2","homeobox A2","Stimulus1","HOXA2@Stimulus1",9
0.134448358385544,0.198795342708866,0.113877759552556,0.205679098658205,0.0195756809809352,0.174271962139342,0.153351797574552,"ZNF778","zinc finger protein 778","Stimulus1","ZNF778@Stimulus1",9
0.122645211930926,0.116022370486656,0.208276098901099,0.233393838304553,0.0183477237048666,0.177050627943485,0.124264128728414,"SDHAF2","succinate dehydrogenase complex assembly factor 2","Stimulus1","SDHAF2@Stimulus1",9
0.121394580945907,0.192191900553559,0.173739924249781,0.162765854132272,0.0216325143245606,0.136326114402253,0.191949111391667,"STC2","stanniocalcin 2","Stimulus1","STC2@Stimulus1",9
0.106728142076503,0.198599726775956,0.183508367486339,0.137935450819672,0.077911543715847,0.149205942622951,0.146110826502732,"ZNF805","zinc finger protein 805","Stimulus2","ZNF805@Stimulus2",9
0.128422458519546,0.112164175270971,0.164509169363538,0.246134483998562,0.00488005342374274,0.132403554733652,0.211486104689988,"MAN1A2","mannosidase alpha class 1A member 2","Stimulus2","MAN1A2@Stimulus2",9
0.104635345819818,0.19060374594538,0.181877158104008,0.184869728994454,0.00156953018729727,0.156722820968923,0.179721669980119,"PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1","Stimulus2","PLEKHH1@Stimulus2",9
0.125599738752543,0.124193021678515,0.157376472656937,0.24542188952247,0.0477279007259665,0.164259338340576,0.135421638322992,"TTC30A","tetratricopeptide repeat domain 30A","Stimulus2","TTC30A@Stimulus2",9
0.10041975457412,0.178104476712659,0.192705509027736,0.192163242353036,0.0485429093611295,0.185656042256633,0.102408065714687,"OR4C13","olfactory receptor family 4 subfamily C member 13","Stimulus2","OR4C13@Stimulus2",9
0.132201686893525,0.12535363951244,0.246159540995743,0.21498638322625,0.00549959017477063,0.167843261680019,0.107955897517252,"SYNPO","synaptopodin","Stimulus2","SYNPO@Stimulus2",9
0.148969133595519,0.109611488499583,0.145304492909069,0.227475867000358,0.0575020855678703,0.1668752234537,0.144261708973901,"TBC1D10C","TBC1 domain family member 10C","Stimulus2","TBC1D10C@Stimulus2",9
0.149997000059999,0.111477770444591,0.243565128697426,0.157106857862843,0.0598488030239395,0.181796364072719,0.0962080758384832,"GOLGA6L22","golgin A6 family-like 22","Stimulus2","GOLGA6L22@Stimulus2",9
0.140619287341452,0.174339792445932,0.134488286413364,0.233146778412127,0.00607475321315072,0.158281069831538,0.153050032342436,"CCR10","C-C motif chemokine receptor 10","Stimulus2","CCR10@Stimulus2",9
0.131457867753385,0.211568292362298,0.232890758511897,0.164243459971079,0.0155909031155515,0.184146181148942,0.0601025371368476,"LSM11","LSM11, U7 small nuclear RNA associated","Stimulus2","LSM11@Stimulus2",9
0.115532141041638,0.119437127408845,0.190142797726327,0.169208373769583,0.0104672119783724,0.181154397153288,0.214057950921946,"OR6C6","olfactory receptor family 6 subfamily C member 6","Stimulus2","OR6C6@Stimulus2",9
0.100353243416827,0.184549614643545,0.196692357096981,0.140434328837508,0.0356655427103404,0.142822736030829,0.199482177263969,"DDX53","DEAD-box helicase 53","Stimulus2","DDX53@Stimulus2",9
0.123380629241209,0.136853793954349,0.22386181369525,0.226921653300432,0.0837507711289328,0.126440468846391,0.0787908698334361,"TRIL","TLR4 interactor with leucine rich repeats","Stimulus2","TRIL@Stimulus2",9
0.125552430695058,0.135948171956609,0.148804740859783,0.245706106870229,0.0536611088790679,0.116587987143431,0.173739453595822,"NUFIP2","NUFIP2, FMR1 interacting protein 2","Stimulus2","NUFIP2@Stimulus2",9
0.124164990439296,0.128560431100847,0.170428865876977,0.173855819613102,0.0714445354987708,0.18860662047729,0.142938736993717,"FCRL4","Fc receptor like 4","Stimulus2","FCRL4@Stimulus2",9
0.0988611198987662,0.195982284087314,0.196535906358747,0.176012337867763,0.0186056627649478,0.130061689338817,0.183940999683644,"STIP1","stress induced phosphoprotein 1","Stimulus2","STIP1@Stimulus2",9
0.157947940358858,0.206248420520596,0.0853866565579985,0.157126611068992,0.0344642405863028,0.213103361132171,0.145722769775082,"CHMP4A","charged multivesicular body protein 4A","Control","CHMP4A@Control",10
0.160875160875161,0.135006435006435,0.0123873873873874,0.300643500643501,0.0676319176319176,0.268854568854569,0.0546010296010296,"DISP3","dispatched RND transporter family member 3","Control","DISP3@Control",10
0.138981543251056,0.194546364242829,0.0532577273738048,0.225622637313765,0.0907271514342895,0.260701578830331,0.0361629975539248,"MYBPH","myosin binding protein H","Control","MYBPH@Control",10
0.147666863555818,0.197076196101595,0.0100118133490845,0.251299468399291,0.117277023036031,0.271913762551683,0.00475487300649734,"CNOT11","CCR4-NOT transcription complex subunit 11","Control","CNOT11@Control",10
0.125096950136356,0.236533313317821,0.0143611298756536,0.209787585378668,0.0597463033851235,0.185793990342515,0.168680727563862,"SYNGR2","synaptogyrin 2","Control","SYNGR2@Control",10
0.17052624398895,0.259438627604788,0.0270113570478497,0.179257187681184,0.0610825005968419,0.206507281470618,0.0961768016097677,"FGB","fibrinogen beta chain","Stimulus1","FGB@Stimulus1",10
0.13625463265751,0.259674078918683,0.0142522345759756,0.210486156529322,0.0153967734902987,0.227163723566601,0.136772400261609,"BTBD16","BTB domain containing 16","Stimulus1","BTBD16@Stimulus1",10
0.234818954586014,0.124782792467008,0.022683511013009,0.233738787394918,0.0128680787113136,0.361010660780538,0.0100972150471986,"MT1B","metallothionein 1B","Stimulus1","MT1B@Stimulus1",10
0.181554103122731,0.258678286129267,0.0161946259985476,0.239724037763253,0.0699709513435004,0.200726216412491,0.0331517792302106,"FTMT","ferritin mitochondrial","Stimulus1","FTMT@Stimulus1",10
0.140995995713722,0.156505555242231,0.0160453443122215,0.20920985844002,0.121425751508657,0.261998759235238,0.0938187355479104,"POLI","DNA polymerase iota","Stimulus1","POLI@Stimulus1",10
0.135248451405231,0.242338175227894,0.0896426735913874,0.249614541913495,0.012848602883497,0.24742351700073,0.0228840379777652,"CBARP","CACN beta subunit associated regulatory protein","Stimulus1","CBARP@Stimulus1",10
0.185645861953737,0.0952734563546579,0.00152229606802064,0.139271525637694,0.0993947944900308,0.367875840047525,0.111016225448335,"SPACA9","sperm acrosome associated 9","Stimulus1","SPACA9@Stimulus1",10
0.129694957460054,0.219599501971363,0.0284291346752438,0.22652521269973,0.101421456733762,0.256666320813447,0.0376634156463997,"FANCL","Fanconi anemia complementation group L","Stimulus1","FANCL@Stimulus1",10
0.144133756125685,0.204410492937446,0.0223983857019314,0.255952724127991,0.0703660997405592,0.175670221965984,0.127068319400404,"HIBCH","3-hydroxyisobutyryl-CoA hydrolase","Stimulus1","HIBCH@Stimulus1",10
0.138205539278014,0.196279506882636,0.0844712256067223,0.273674608878324,0.0482060921001714,0.242827132511471,0.0163358947426613,"DNAJC11","DnaJ heat shock protein family (Hsp40) member C11","Stimulus1","DNAJC11@Stimulus1",10
0.154540396859739,0.264449527106386,0.0590344316004203,0.195709958583174,0.0378005810718922,0.227947085368115,0.0605180194102738,"RASGRF1","Ras protein specific guanine nucleotide releasing factor 1","Stimulus1","RASGRF1@Stimulus1",10
0.139349516457178,0.261865611326329,0.0246648644129205,0.196566427914495,0.100275912042585,0.205317577548006,0.0719600902984867,"PARP9","poly(ADP-ribose) polymerase family member 9","Stimulus1","PARP9@Stimulus1",10
0.173358296928091,0.221274530199015,0.00433395742320227,0.228486235351224,0.103980306497469,0.204944178628389,0.0636224949726094,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1","Stimulus1","HS3ST3A1@Stimulus1",10
0.187941662907833,0.245414223425049,0.0098105548037889,0.152683806946324,0.0790106750864532,0.214554202375583,0.110584874454969,"ZFX","zinc finger protein, X-linked","Stimulus1","ZFX@Stimulus1",10
0.107409078215291,0.202186848832463,0.0719426005886017,0.201864621597817,0.039526540783227,0.211724774977981,0.165345535004619,"RHPN2","rhophilin Rho GTPase binding protein 2","Stimulus1","RHPN2@Stimulus1",10
0.12151258870419,0.220739768640031,0.00471468844172256,0.172377758335764,0.121123748420336,0.220180810731992,0.139350636725965,"HSPA12A","heat shock protein family A (Hsp70) member 12A","Stimulus2","HSPA12A@Stimulus2",10
0.162006285843891,0.147296115089265,0.0153905971551696,0.217509639374008,0.0953568998477141,0.31370897190811,0.0487314907818423,"DISP3","dispatched RND transporter family member 3","Stimulus2","DISP3@Stimulus2",10
0.197137562591176,0.144462405866814,0.0345385009659741,0.315972085321137,0.00362733115167764,0.172219374679651,0.13204273942357,"EMP2","epithelial membrane protein 2","Stimulus2","EMP2@Stimulus2",10
0.124266825728204,0.215553235908142,0.0465503529177851,0.231161149219604,0.178148921363953,0.202778606223283,0.00154090863902972,"RSPO4","R-spondin 4","Stimulus2","RSPO4@Stimulus2",10
0.137321139216171,0.18656449973909,0.0379280986515064,0.238554283046332,0.077641372112823,0.235807860262009,0.0861827469720689,"YOD1","YOD1 deubiquitinase","Stimulus2","YOD1@Stimulus2",10
0.14523062623446,0.182642035552457,0.0540548390844661,0.190978273498315,0.118711513884048,0.180608806785175,0.127773904961078,"INTS6","integrator complex subunit 6","Stimulus2","INTS6@Stimulus2",10
0.165859483845286,0.241889471239965,0.000762953625688317,0.208783918264446,0.0270350958667817,0.22659722682943,0.129071850328402,"GHRL","ghrelin and obestatin prepropeptide","Stimulus2","GHRL@Stimulus2",10
0.169004563123204,0.108602332262971,0.00689538617542674,0.228122359303701,0.0989352712523238,0.320060841642724,0.0683792462396485,"LAMC1","laminin subunit gamma 1","Stimulus2","LAMC1@Stimulus2",10
0.137132826856093,0.205836373110995,0.0828830805518225,0.15597487726612,0.0658511834562958,0.226104604920326,0.126217053838348,"PROK2","prokineticin 2","Stimulus2","PROK2@Stimulus2",10
0.17420995784119,0.192292951465106,0.0567576042646598,0.220828542559493,0.0878715027350963,0.238388906309885,0.0296505348245706,"GBA2","glucosylceramidase beta 2","Stimulus2","GBA2@Stimulus2",10
0.13646660662136,0.0943530118180081,0.186386091323453,0.0681241300253828,0.26540025655722,0.0370643303583613,0.212205573296214,"CBARP","CACN beta subunit associated regulatory protein","Control","CBARP@Control",11
0.112220850634048,0.0946919537650095,0.2083716754573,0.0961957131635058,0.178251599147122,0.0980361351139042,0.212232072719111,"SYNM","synemin","Control","SYNM@Control",11
0.155322916343077,0.0621912957037681,0.192134447516387,0.0669131123605977,0.296480382715666,0.0133577708055046,0.213600074555,"TMEM204","transmembrane protein 204","Control","TMEM204@Control",11
0.115356220007383,0.057124400147656,0.184616094499815,0.0995062753783684,0.206672203765227,0.177256367663344,0.159468438538206,"SSFA2","sperm specific antigen 2","Control","SSFA2@Control",11
0.130845523774632,0.0407452961034203,0.221809331902756,0.091670373956507,0.179650904142569,0.135712977259048,0.199565592861068,"NCAPD2","non-SMC condensin I complex subunit D2","Control","NCAPD2@Control",11
0.151007218145027,0.0410437618918184,0.223098064087463,0.082631149768959,0.146809217480596,0.150252182054302,0.205158406571834,"ACVR2A","activin A receptor type 2A","Control","ACVR2A@Control",11
0.149293840136156,0.0638977635782748,0.188677555164074,0.0805290973694425,0.217043384789944,0.015496700606133,0.285061658355976,"EPHX1","epoxide hydrolase 1","Control","EPHX1@Control",11
0.121244453066272,0.0925580154707922,0.225514682703266,0.0151798055238973,0.199398627512791,0.148863939474769,0.197240476248212,"ADGRD1","adhesion G protein-coupled receptor D1","Control","ADGRD1@Control",11
0.135666802333469,0.0662053995387329,0.234106634106634,0.0981142314475648,0.18285171618505,0.0447429114095781,0.238312304978972,"OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","Control","OBSCN@Control",11
0.142844899008656,0.000971345313258863,0.181213038882381,0.115275833499986,0.240836499728595,0.102134102791189,0.216724280775934,"UBE4A","ubiquitination factor E4A","Control","UBE4A@Control",11
0.12402331638348,0.0478233907974699,0.135532680143867,0.0849311670594072,0.22500310058291,0.139650254247799,0.243036090785068,"DMP1","dentin matrix acidic phosphoprotein 1","Stimulus1","DMP1@Stimulus1",11
0.141051681336042,0.0689178515007899,0.183762130444595,0.111741141954412,0.219561047167682,0.115380275332882,0.159585872263597,"WDR31","WD repeat domain 31","Stimulus1","WDR31@Stimulus1",11
0.106087288621077,0.0885616685408754,0.203029852963018,0.0706541342216376,0.170567142644968,0.164371644989497,0.196728268018926,"CDC42BPB","CDC42 binding protein kinase beta","Stimulus1","CDC42BPB@Stimulus1",11
0.108870792143884,0.0683055349910726,0.175761006837086,0.114836911553368,0.211514174977137,0.136393328397857,0.184318251099595,"CASP4","caspase 4","Stimulus1","CASP4@Stimulus1",11
0.151249319378063,0.0550245023897392,0.208542561558473,0.104997277512251,0.144322100550548,0.0928065823703793,0.243057656240547,"GMPR","guanosine monophosphate reductase","Stimulus1","GMPR@Stimulus1",11
0.191526852064659,0.0813223013866544,0.22014096376312,0.0685666130391481,0.245499118976481,0.0468857733854286,0.146058377384509,"RAB3GAP1","RAB3 GTPase activating protein catalytic subunit 1","Stimulus1","RAB3GAP1@Stimulus1",11
0.168953166182334,0.0710617016962898,0.181894978711901,0.0117591403662905,0.307731296884504,0.111982158545651,0.14661755761303,"SPATA31D4","SPATA31 subfamily D member 4","Stimulus1","SPATA31D4@Stimulus1",11
0.135200908550105,0.0321778162349251,0.26959061164891,0.0548374885079228,0.201070791195717,0.0955600021632145,0.211562381699205,"CDK12","cyclin dependent kinase 12","Stimulus1","CDK12@Stimulus1",11
0.133400923134388,0.0120060830820949,0.265441156852805,0.0293482030895654,0.222672820895921,0.0899389023772044,0.247191910568021,"WNT2B","Wnt family member 2B","Stimulus1","WNT2B@Stimulus1",11
0.161181135359917,0.0127655459205055,0.194900228877212,0.125334450855872,0.171206601979304,0.095612649495503,0.238999387511686,"YOD1","YOD1 deubiquitinase","Stimulus1","YOD1@Stimulus1",11
0.154154462771697,0.113920147988284,0.12483428395252,0.0499152150454756,0.303930938800678,0.0278402959765685,0.225404655464776,"ADGRD1","adhesion G protein-coupled receptor D1","Stimulus1","ADGRD1@Stimulus1",11
0.135431620574772,0.0340475094124976,0.167664346271567,0.10403857092554,0.262818602887402,0.134971153064818,0.161028196863404,"TRIM6-TRIM34","TRIM6-TRIM34 readthrough","Stimulus1","TRIM6-TRIM34@Stimulus1",11
0.158277936055714,0.0283634061411839,0.204051915163026,0.000854700854700855,0.312693890471668,0.044792655903767,0.25096549540994,"ARHGAP21","Rho GTPase activating protein 21","Stimulus1","ARHGAP21@Stimulus1",11
0.240072982186585,0.0192058385749268,0.149469438709368,0.0267921448120229,0.12527008210496,0.0773035002640803,0.361886013348058,"TRIM64C","tripartite motif containing 64C","Stimulus1","TRIM64C@Stimulus1",11
0.174307129161583,0.0179187728778107,0.154959037824647,0.10413107896113,0.284782987624194,0.113648248213352,0.150252745337284,"MLLT1","MLLT1, super elongation complex subunit","Stimulus1","MLLT1@Stimulus1",11
0.179179358537896,0.0808098907005913,0.106862569432001,0.0400645045690736,0.306826733560294,0.0665472137609747,0.219709729439169,"ARHGDIB","Rho GDP dissociation inhibitor beta","Stimulus1","ARHGDIB@Stimulus1",11
0.109634697188966,0.0161820813050914,0.21641889225102,0.112507126255317,0.149870631057317,0.182980309608385,0.212406262333903,"NINL","ninein like","Stimulus1","NINL@Stimulus1",11
0.136963786774777,0.0501013532022133,0.220292554648551,0.053991124746617,0.266038459431326,0.123623513942913,0.148989207253602,"PIK3R6","phosphoinositide-3-kinase regulatory subunit 6","Stimulus1","PIK3R6@Stimulus1",11
0.15140503875969,0.0911458333333333,0.267593265503876,0.0084484011627907,0.268077761627907,0.0051780523255814,0.208151647286822,"ZNF816-ZNF321P","ZNF816-ZNF321P readthrough","Stimulus1","ZNF816-ZNF321P@Stimulus1",11
0.186254423542559,0.0161668839634941,0.267647606630658,0.0108772583348855,0.163531383870367,0.0664555783199851,0.289066865338052,"COX7C","cytochrome c oxidase subunit 7C","Stimulus1","COX7C@Stimulus1",11
0.148064793153484,0.0746838816666173,0.175279102135094,0.010157244810329,0.280286653439545,0.0993810891646184,0.212147235630312,"APOL1","apolipoprotein L1","Stimulus1","APOL1@Stimulus1",11
0.136236069861857,0.0388272799106291,0.229911991498869,0.0969728345276695,0.255115664423313,0.0149314732568595,0.228004686520803,"SEPHS2","selenophosphate synthetase 2","Stimulus1","SEPHS2@Stimulus1",11
0.144021660857793,0.00521358412305211,0.240573782296857,0.000604890975602731,0.201515107872224,0.145836333784601,0.26223464008987,"PARVB","parvin beta","Stimulus1","PARVB@Stimulus1",11
0.138033845899014,0.108715457030064,0.17781520028711,0.00300913784059851,0.227258923888137,0.0858018386108274,0.259365596444248,"ARHGDIA","Rho GDP dissociation inhibitor alpha","Stimulus2","ARHGDIA@Stimulus2",11
0.114966314869743,0.0613460256144949,0.203559357108367,0.091329240532524,0.191855786254627,0.129084178335748,0.207859097284496,"S100A7L2","S100 calcium binding protein A7 like 2","Stimulus2","S100A7L2@Stimulus2",11
0.135000135000135,0.10967410967411,0.206253206253206,0.0995490995490996,0.208710208710209,0.0842400842400842,0.156573156573157,"ZIK1","zinc finger protein interacting with K protein 1","Stimulus2","ZIK1@Stimulus2",11
0.171215286100743,0.119371297469438,0.208916892100127,0.0646851350888607,0.21658733691744,0.0275999041194398,0.191624148203952,"MALRD1","MAM and LDL receptor class A domain containing 1","Stimulus2","MALRD1@Stimulus2",11
0.106839889741234,0.0792110942541507,0.188166413812261,0.0490395093912263,0.198700826940747,0.18171328447189,0.196328981388491,"RPS10-NUDT3","RPS10-NUDT3 readthrough","Stimulus2","RPS10-NUDT3@Stimulus2",11
0.184399778720266,0.104775954268855,0.176986907615711,0.0790337451595058,0.204831274202471,0.0420800295039646,0.207892310529227,"SP140","SP140 nuclear body protein","Stimulus2","SP140@Stimulus2",11
0.135350965052381,0.0963428169242847,0.191277983812025,0.046560731978019,0.167429143769795,0.154300100159714,0.208738258303782,"LY9","lymphocyte antigen 9","Stimulus2","LY9@Stimulus2",11
0.185652755086885,0.0312267934056141,0.25594088816278,0.0407322144660627,0.208673696717659,0.0764518045447794,0.201321847616219,"KCTD4","potassium channel tetramerization domain containing 4","Stimulus2","KCTD4@Stimulus2",11
0.145315043013253,0.0410660311555452,0.19681469425715,0.0962857475005813,0.207393629388514,0.141129969774471,0.171994884910486,"RIPK1","receptor interacting serine/threonine kinase 1","Stimulus2","RIPK1@Stimulus2",11
0.147006938727508,0.0750617429142656,0.159855345172292,0.0533047159825944,0.185846171939316,0.167264494884159,0.211660590379866,"IL17A","interleukin 17A","Stimulus2","IL17A@Stimulus2",11
0.137302284710018,0.0542344024604569,0.243107425307557,0.070600834797891,0.154657293497364,0.093969683655536,0.246128075571177,"WWOX","WW domain containing oxidoreductase","Stimulus2","WWOX@Stimulus2",11
0.135928664636799,0.13179643323184,0.25184862983906,0.0115267507612005,0.247308612440191,0.043605915615485,0.177984993475424,"TBC1D17","TBC1 domain family member 17","Stimulus2","TBC1D17@Stimulus2",11
0.142263699994309,0.0390087065384397,0.201160871791954,0.149035452114039,0.200961702611962,0.078700278836852,0.188869288112445,"LRRC38","leucine rich repeat containing 38","Stimulus2","LRRC38@Stimulus2",11
0.163585800752495,0.0857516767544577,0.141599869131359,0.104367740880092,0.23870440045804,0.126648126942581,0.139342385080975,"CLVS1","clavesin 1","Stimulus2","CLVS1@Stimulus2",11
